TYPECOM,COM,REG,DEP,TNCC,NCC,NCCENR,LIBELLE
COM,74037,84,74,0,BOEGE,Boëge,Boëge
COM,74038,84,74,0,BOGEVE,Bogève,Bogève
COM,74040,84,74,0,BONNE,Bonne,Bonne
COM,74041,84,74,0,BONNEVAUX,Bonnevaux,Bonnevaux
COM,74042,84,74,0,BONNEVILLE,Bonneville,Bonneville
COM,74043,84,74,0,BONS EN CHABLAIS,Bons-en-Chablais,Bons-en-Chablais
COM,74044,84,74,0,BOSSEY,Bossey,Bossey
COM,74045,84,74,2,BOUCHET MONT CHARVIN,Bouchet-Mont-Charvin,Le Bouchet-Mont-Charvin
COM,74046,84,74,0,BOUSSY,Boussy,Boussy
COM,74048,84,74,0,BRENTHONNE,Brenthonne,Brenthonne
COM,74049,84,74,0,BRIZON,Brizon,Brizon
COM,74050,84,74,0,BURDIGNIN,Burdignin,Burdignin
COM,74051,84,74,0,CERCIER,Cercier,Cercier
COM,74052,84,74,0,CERNEX,Cernex,Cernex
COM,74053,84,74,0,CERVENS,Cervens,Cervens
COM,74054,84,74,0,CHAINAZ LES FRASSES,Chainaz-les-Frasses,Chainaz-les-Frasses
COM,74055,84,74,0,CHALLONGES,Challonges,Challonges
COM,74056,84,74,0,CHAMONIX MONT BLANC,Chamonix-Mont-Blanc,Chamonix-Mont-Blanc
COM,74057,84,74,0,CHAMPANGES,Champanges,Champanges
COM,74058,84,74,3,CHAPELLE D ABONDANCE,Chapelle-d'Abondance,La Chapelle-d'Abondance
COM,74059,84,74,3,CHAPELLE RAMBAUD,Chapelle-Rambaud,La Chapelle-Rambaud
COM,74060,84,74,3,CHAPELLE SAINT MAURICE,Chapelle-Saint-Maurice,La Chapelle-Saint-Maurice
COM,74061,84,74,0,CHAPEIRY,Chapeiry,Chapeiry
COM,74062,84,74,0,CHARVONNEX,Charvonnex,Charvonnex
COM,74063,84,74,0,CHATEL,Châtel,Châtel
COM,74064,84,74,0,CHATILLON SUR CLUSES,Châtillon-sur-Cluses,Châtillon-sur-Cluses
COM,74065,84,74,0,CHAUMONT,Chaumont,Chaumont
COM,74066,84,74,0,CHAVANNAZ,Chavannaz,Chavannaz
COM,74067,84,74,0,CHAVANOD,Chavanod,Chavanod
COM,74068,84,74,0,CHENE EN SEMINE,Chêne-en-Semine,Chêne-en-Semine
COM,74069,84,74,0,CHENEX,Chênex,Chênex
COM,74070,84,74,0,CHENS SUR LEMAN,Chens-sur-Léman,Chens-sur-Léman
COM,74071,84,74,0,CHESSENAZ,Chessenaz,Chessenaz
COM,74072,84,74,0,CHEVALINE,Chevaline,Chevaline
COM,74073,84,74,0,CHEVENOZ,Chevenoz,Chevenoz
COM,74074,84,74,0,CHEVRIER,Chevrier,Chevrier
COM,74075,84,74,0,CHILLY,Chilly,Chilly
COM,74076,84,74,0,CHOISY,Choisy,Choisy
COM,74077,84,74,0,CLARAFOND ARCINE,Clarafond-Arcine,Clarafond-Arcine
COM,74078,84,74,0,CLERMONT,Clermont,Clermont
COM,74079,84,74,4,CLEFS,Clefs,Les Clefs
COM,74080,84,74,3,CLUSAZ,Clusaz,La Clusaz
COM,74081,84,74,0,CLUSES,Cluses,Cluses
COM,74082,84,74,0,COLLONGES SOUS SALEVE,Collonges-sous-Salève,Collonges-sous-Salève
COM,74083,84,74,0,COMBLOUX,Combloux,Combloux
COMD,74084,,,0,CONS SAINTE COLOMBE,Cons-Sainte-Colombe,Cons-Sainte-Colombe
COM,74085,84,74,4,CONTAMINES MONTJOIE,Contamines-Montjoie,Les Contamines-Montjoie
COM,74086,84,74,0,CONTAMINE SARZIN,Contamine-Sarzin,Contamine-Sarzin
COM,74087,84,74,0,CONTAMINE SUR ARVE,Contamine-sur-Arve,Contamine-sur-Arve
COM,74088,84,74,0,COPPONEX,Copponex,Copponex
COM,74089,84,74,0,CORDON,Cordon,Cordon
COM,74090,84,74,0,CORNIER,Cornier,Cornier
COM,74091,84,74,3,COTE D ARBROZ,Côte-d'Arbroz,La Côte-d'Arbroz
COMD,74093,,,0,CRAN GEVRIER,Cran-Gevrier,Cran-Gevrier
COM,74094,84,74,0,CRANVES SALES,Cranves-Sales,Cranves-Sales
COM,74095,84,74,0,CREMPIGNY BONNEGUETE,Crempigny-Bonneguête,Crempigny-Bonneguête
COM,74096,84,74,0,CRUSEILLES,Cruseilles,Cruseilles
COM,74097,84,74,0,CUSY,Cusy,Cusy
COM,74098,84,74,0,CUVAT,Cuvat,Cuvat
COM,74099,84,74,0,DEMI QUARTIER,Demi-Quartier,Demi-Quartier
COM,74100,84,74,0,DESINGY,Desingy,Desingy
COM,74101,84,74,0,DINGY EN VUACHE,Dingy-en-Vuache,Dingy-en-Vuache
COM,74102,84,74,0,DINGY SAINT CLAIR,Dingy-Saint-Clair,Dingy-Saint-Clair
COM,74103,84,74,0,DOMANCY,Domancy,Domancy
COM,74104,84,74,0,DOUSSARD,Doussard,Doussard
COM,74105,84,74,0,DOUVAINE,Douvaine,Douvaine
COM,74106,84,74,0,DRAILLANT,Draillant,Draillant
COM,74107,84,74,0,DROISY,Droisy,Droisy
COM,74108,84,74,0,DUINGT,Duingt,Duingt
COM,74109,84,74,1,ELOISE,Éloise,Éloise
COM,74111,84,74,1,ENTREVERNES,Entrevernes,Entrevernes
COM,74112,84,74,1,EPAGNY METZ TESSY,Epagny Metz-Tessy,Epagny Metz-Tessy
COMA,74113,,,1,ESERY,Ésery,Ésery
COM,74114,84,74,1,ESSERT ROMAND,Essert-Romand,Essert-Romand
COM,74116,84,74,1,ETAUX,Etaux,Etaux
COM,74117,84,74,1,ETERCY,Étercy,Étercy
COM,74118,84,74,1,ETREMBIERES,Étrembières,Étrembières
COM,74119,84,74,1,EVIAN LES BAINS,Évian-les-Bains,Évian-les-Bains
COMD,74120,,,1,EVIRES,Évires,Évires
COM,74121,84,74,1,EXCENEVEX,Excenevex,Excenevex
COM,74122,84,74,0,FAUCIGNY,Faucigny,Faucigny
COM,74123,84,74,0,FAVERGES SEYTHENEX,Faverges-Seythenex,Faverges-Seythenex
COM,74124,84,74,0,FEIGERES,Feigères,Feigères
COM,74126,84,74,0,FESSY,Fessy,Fessy
COM,74127,84,74,0,FETERNES,Féternes,Féternes
COM,74128,84,74,0,FILLINGES,Fillinges,Fillinges
COM,74129,84,74,3,FORCLAZ,Forclaz,La Forclaz
COM,74130,84,74,0,FRANCLENS,Franclens,Franclens
COM,74131,84,74,0,FRANGY,Frangy,Frangy
COM,74133,84,74,0,GAILLARD,Gaillard,Gaillard
COM,74134,84,74,4,GETS,Gets,Les Gets
COM,74135,84,74,0,GIEZ,Giez,Giez
COM,74136,84,74,2,GRAND BORNAND,Grand-Bornand,Le Grand-Bornand
COM,74137,84,74,0,GROISY,Groisy,Groisy
COM,74138,84,74,0,GRUFFY,Gruffy,Gruffy
COM,74139,84,74,1,HABERE LULLIN,Habère-Lullin,Habère-Lullin
COM,74140,84,74,1,HABERE POCHE,Habère-Poche,Habère-Poche
COM,74141,84,74,1,HAUTEVILLE SUR FIER,Hauteville-sur-Fier,Hauteville-sur-Fier
COM,74142,84,74,1,HERY SUR ALBY,Héry-sur-Alby,Héry-sur-Alby
COM,74143,84,74,4,HOUCHES,Houches,Les Houches
COM,74144,84,74,0,JONZIER EPAGNY,Jonzier-Épagny,Jonzier-Épagny
COM,74145,84,74,0,JUVIGNY,Juvigny,Juvigny
COM,74146,84,74,0,LARRINGES,Larringes,Larringes
COM,74147,84,74,0,LATHUILE,Lathuile,Lathuile
COM,74148,84,74,0,LESCHAUX,Leschaux,Leschaux
COM,74150,84,74,0,LOISIN,Loisin,Loisin
COM,74151,84,74,0,LORNAY,Lornay,Lornay
COM,74152,84,74,0,LOVAGNY,Lovagny,Lovagny
COM,74153,84,74,0,LUCINGES,Lucinges,Lucinges
COM,74154,84,74,0,LUGRIN,Lugrin,Lugrin
COM,74155,84,74,0,LULLIN,Lullin,Lullin
COM,74156,84,74,0,LULLY,Lully,Lully
COM,74157,84,74,0,LYAUD,Lyaud,Lyaud
COM,74158,84,74,0,MACHILLY,Machilly,Machilly
COM,74159,84,74,0,MAGLAND,Magland,Magland
COM,74160,84,74,0,MANIGOD,Manigod,Manigod
COM,74161,84,74,0,MARCELLAZ ALBANAIS,Marcellaz-Albanais,Marcellaz-Albanais
COM,74162,84,74,0,MARCELLAZ,Marcellaz,Marcellaz
COM,74163,84,74,0,MARGENCEL,Margencel,Margencel
COM,74164,84,74,0,MARIGNIER,Marignier,Marignier
COM,74165,84,74,0,MARIGNY SAINT MARCEL,Marigny-Saint-Marcel,Marigny-Saint-Marcel
COM,74166,84,74,0,MARIN,Marin,Marin
COM,74167,84,74,0,VAL DE CHAISE,Val de Chaise,Val de Chaise
COMD,74167,,,0,MARLENS,Marlens,Marlens
COM,74168,84,74,0,MARLIOZ,Marlioz,Marlioz
COM,74169,84,74,0,MARNAZ,Marnaz,Marnaz
COM,74170,84,74,0,MASSINGY,Massingy,Massingy
COM,74171,84,74,0,MASSONGY,Massongy,Massongy
COM,74172,84,74,0,MAXILLY SUR LEMAN,Maxilly-sur-Léman,Maxilly-sur-Léman
COM,74173,84,74,0,MEGEVE,Megève,Megève
COM,74174,84,74,0,MEGEVETTE,Mégevette,Mégevette
COM,74175,84,74,0,MEILLERIE,Meillerie,Meillerie
COM,74176,84,74,0,MENTHON SAINT BERNARD,Menthon-Saint-Bernard,Menthon-Saint-Bernard
COM,74177,84,74,0,MENTHONNEX EN BORNES,Menthonnex-en-Bornes,Menthonnex-en-Bornes
COM,74178,84,74,0,MENTHONNEX SOUS CLERMONT,Menthonnex-sous-Clermont,Menthonnex-sous-Clermont
COM,74179,84,74,0,MESIGNY,Mésigny,Mésigny
COM,74180,84,74,0,MESSERY,Messery,Messery
COMD,74182,,,0,MEYTHET,Meythet,Meythet
COM,74183,84,74,0,MIEUSSY,Mieussy,Mieussy
COM,74184,84,74,0,MINZIER,Minzier,Minzier
COM,74185,84,74,0,MONNETIER MORNEX,Monnetier-Mornex,Monnetier-Mornex
COM,74186,84,74,0,MONTAGNY LES LANCHES,Montagny-les-Lanches,Montagny-les-Lanches
COMD,74187,,,0,MONTMIN,Montmin,Montmin
COM,74188,84,74,0,MONTRIOND,Montriond,Montriond
COM,74189,84,74,0,MONT SAXONNEX,Mont-Saxonnex,Mont-Saxonnex
COM,74190,84,74,0,MORILLON,Morillon,Morillon
COM,74191,84,74,0,MORZINE,Morzine,Morzine
COM,74192,84,74,0,MOYE,Moye,Moye
COM,74193,84,74,3,MURAZ,Muraz,La Muraz
COM,74194,84,74,0,MURES,Mûres,Mûres
COM,74195,84,74,0,MUSIEGES,Musièges,Musièges
COM,74196,84,74,0,NANCY SUR CLUSES,Nancy-sur-Cluses,Nancy-sur-Cluses
COM,74197,84,74,0,NANGY,Nangy,Nangy
COM,74198,84,74,0,NAVES PARMELAN,Nâves-Parmelan,Nâves-Parmelan
COM,74199,84,74,0,NERNIER,Nernier,Nernier
COM,74200,84,74,0,NEUVECELLE,Neuvecelle,Neuvecelle
COM,74201,84,74,0,NEYDENS,Neydens,Neydens
COM,74202,84,74,0,NONGLARD,Nonglard,Nonglard
COM,74203,84,74,0,NOVEL,Novel,Novel
COMD,74204,,,4,OLLIERES,Ollières,Les Ollières
COM,74205,84,74,1,ONNION,Onnion,Onnion
COM,74206,84,74,1,ORCIER,Orcier,Orcier
COM,74208,84,74,0,PASSY,Passy,Passy
COM,74209,84,74,0,PEILLONNEX,Peillonnex,Peillonnex
COM,74210,84,74,0,PERRIGNIER,Perrignier,Perrignier
COM,74211,84,74,0,PERS JUSSY,Pers-Jussy,Pers-Jussy
COM,74212,84,74,0,GLIERES VAL DE BORNE,Glières-Val-de-Borne,Glières-Val-de-Borne
COM,74213,84,74,0,POISY,Poisy,Poisy
COM,74215,84,74,0,PRAZ SUR ARLY,Praz-sur-Arly,Praz-sur-Arly
COM,74216,84,74,0,PRESILLY,Présilly,Présilly
COMD,74217,,,0,PRINGY,Pringy,Pringy
COM,74218,84,74,0,PUBLIER,Publier,Publier
COM,74219,84,74,0,QUINTAL,Quintal,Quintal
COM,74220,84,74,0,REIGNIER ESERY,Reignier-Ésery,Reignier-Ésery
COM,74221,84,74,2,REPOSOIR,Reposoir,Le Reposoir
COM,74222,84,74,0,REYVROZ,Reyvroz,Reyvroz
COM,74223,84,74,3,RIVIERE ENVERSE,Rivière-Enverse,La Rivière-Enverse
COM,74224,84,74,3,ROCHE SUR FORON,Roche-sur-Foron,La Roche-sur-Foron
COM,74225,84,74,0,RUMILLY,Rumilly,Rumilly
COM,74226,84,74,0,SAINT ANDRE DE BOEGE,Saint-André-de-Boëge,Saint-André-de-Boëge
COM,74228,84,74,0,SAINT BLAISE,Saint-Blaise,Saint-Blaise
COM,74229,84,74,0,SAINT CERGUES,Saint-Cergues,Saint-Cergues
COM,74231,84,74,0,SAINT EUSEBE,Saint-Eusèbe,Saint-Eusèbe
COM,74232,84,74,0,SAINT EUSTACHE,Saint-Eustache,Saint-Eustache
COM,74233,84,74,0,SAINT FELIX,Saint-Félix,Saint-Félix
COM,74234,84,74,0,SAINT FERREOL,Saint-Ferréol,Saint-Ferréol
COM,74235,84,74,0,SAINT GERMAIN SUR RHONE,Saint-Germain-sur-Rhône,Saint-Germain-sur-Rhône
COM,74236,84,74,0,SAINT GERVAIS LES BAINS,Saint-Gervais-les-Bains,Saint-Gervais-les-Bains
COM,74237,84,74,0,SAINT GINGOLPH,Saint-Gingolph,Saint-Gingolph
COM,74238,84,74,0,SAINT JEAN D AULPS,Saint-Jean-d'Aulps,Saint-Jean-d'Aulps
COM,74239,84,74,0,SAINT JEAN DE SIXT,Saint-Jean-de-Sixt,Saint-Jean-de-Sixt
COM,74240,84,74,0,SAINT JEAN DE THOLOME,Saint-Jean-de-Tholome,Saint-Jean-de-Tholome
COM,74241,84,74,0,SAINT JEOIRE,Saint-Jeoire,Saint-Jeoire
COM,74242,84,74,0,SAINT JORIOZ,Saint-Jorioz,Saint-Jorioz
COM,74243,84,74,0,SAINT JULIEN EN GENEVOIS,Saint-Julien-en-Genevois,Saint-Julien-en-Genevois
COM,74244,84,74,0,SAINT LAURENT,Saint-Laurent,Saint-Laurent
COMD,74245,,,0,SAINT MARTIN BELLEVUE,Saint-Martin-Bellevue,Saint-Martin-Bellevue
COM,74249,84,74,0,SAINT PAUL EN CHABLAIS,Saint-Paul-en-Chablais,Saint-Paul-en-Chablais
COM,74250,84,74,0,SAINT PIERRE EN FAUCIGNY,Saint-Pierre-en-Faucigny,Saint-Pierre-en-Faucigny
COM,74252,84,74,0,SAINT SIGISMOND,Saint-Sigismond,Saint-Sigismond
COM,74253,84,74,0,SAINT SIXT,Saint-Sixt,Saint-Sixt
COM,74254,84,74,0,SAINT SYLVESTRE,Saint-Sylvestre,Saint-Sylvestre
COM,74255,84,74,0,SALES,Sales,Sales
COM,74256,84,74,0,SALLANCHES,Sallanches,Sallanches
COM,74257,84,74,0,SALLENOVES,Sallenôves,Sallenôves
COM,74258,84,74,0,SAMOENS,Samoëns,Samoëns
COM,74259,84,74,2,SAPPEY,Sappey,Le Sappey
COM,74260,84,74,0,SAVIGNY,Savigny,Savigny
COM,74261,84,74,0,SAXEL,Saxel,Saxel
COM,74262,84,74,0,SCIENTRIER,Scientrier,Scientrier
COM,74263,84,74,0,SCIEZ,Sciez,Sciez
COM,74264,84,74,0,SCIONZIER,Scionzier,Scionzier
COM,74265,84,74,0,SERRAVAL,Serraval,Serraval
COM,74266,84,74,0,SERVOZ,Servoz,Servoz
COM,74267,84,74,0,SEVRIER,Sevrier,Sevrier
COMD,74268,,,0,SEYNOD,Seynod,Seynod
COM,74269,84,74,0,SEYSSEL,Seyssel,Seyssel
COM,74271,84,74,0,SEYTROUX,Seytroux,Seytroux
COM,74272,84,74,0,SILLINGY,Sillingy,Sillingy
COM,74273,84,74,0,SIXT FER A CHEVAL,Sixt-Fer-à-Cheval,Sixt-Fer-à-Cheval
COM,74275,84,74,0,TALLOIRES MONTMIN,Talloires-Montmin,Talloires-Montmin
COMD,74275,,,0,TALLOIRES,Talloires,Talloires
COM,74276,84,74,0,TANINGES,Taninges,Taninges
COM,74278,84,74,0,THYEZ,Thyez,Thyez
COM,74279,84,74,0,THOLLON LES MEMISES,Thollon-les-Mémises,Thollon-les-Mémises
COM,74280,84,74,0,THONES,Thônes,Thônes
COM,74281,84,74,0,THONON LES BAINS,Thonon-les-Bains,Thonon-les-Bains
COM,74282,84,74,0,FILLIERE,Fillière,Fillière
COMD,74282,,,0,THORENS GLIERES,Thorens-Glières,Thorens-Glières
COM,74283,84,74,0,THUSY,Thusy,Thusy
COM,74284,84,74,3,TOUR,Tour,La Tour
COM,74285,84,74,1,USINENS,Usinens,Usinens
COM,74286,84,74,0,VACHERESSE,Vacheresse,Vacheresse
COM,74287,84,74,0,VAILLY,Vailly,Vailly
COM,74288,84,74,0,VALLEIRY,Valleiry,Valleiry
COM,74289,84,74,0,VALLIERES SUR FIER,Vallières-sur-Fier,Vallières-sur-Fier
COM,74290,84,74,0,VALLORCINE,Vallorcine,Vallorcine
COM,74291,84,74,0,VANZY,Vanzy,Vanzy
COM,74292,84,74,0,VAULX,Vaulx,Vaulx
COM,74293,84,74,0,VEIGY FONCENEX,Veigy-Foncenex,Veigy-Foncenex
COM,74294,84,74,0,VERCHAIX,Verchaix,Verchaix
COM,74295,84,74,3,VERNAZ,Vernaz,La Vernaz
COM,74296,84,74,0,VERS,Vers,Vers
COM,74297,84,74,0,VERSONNEX,Versonnex,Versonnex
COM,74298,84,74,0,VETRAZ MONTHOUX,Vétraz-Monthoux,Vétraz-Monthoux
COM,74299,84,74,0,VEYRIER DU LAC,Veyrier-du-Lac,Veyrier-du-Lac
COM,74301,84,74,0,VILLARD,Villard,Villard
COM,74302,84,74,4,VILLARDS SUR THONES,Villards-sur-Thônes,Les Villards-sur-Thônes
COM,74303,84,74,0,VILLAZ,Villaz,Villaz
COM,74304,84,74,0,VILLE EN SALLAZ,Ville-en-Sallaz,Ville-en-Sallaz
COM,74305,84,74,0,VILLE LA GRAND,Ville-la-Grand,Ville-la-Grand
COM,74306,84,74,0,VILLY LE BOUVERET,Villy-le-Bouveret,Villy-le-Bouveret
COM,74307,84,74,0,VILLY LE PELLOUX,Villy-le-Pelloux,Villy-le-Pelloux
COM,74308,84,74,0,VINZIER,Vinzier,Vinzier
COM,74309,84,74,0,VIRY,Viry,Viry
COM,74310,84,74,0,VIUZ LA CHIESAZ,Viuz-la-Chiésaz,Viuz-la-Chiésaz
COM,74311,84,74,0,VIUZ EN SALLAZ,Viuz-en-Sallaz,Viuz-en-Sallaz
COM,74312,84,74,0,VOUGY,Vougy,Vougy
COM,74313,84,74,0,VOVRAY EN BORNES,Vovray-en-Bornes,Vovray-en-Bornes
COM,74314,84,74,0,VULBENS,Vulbens,Vulbens
COM,74315,84,74,1,YVOIRE,Yvoire,Yvoire
COM,75056,11,75,0,PARIS,Paris,Paris
ARM,75101,11,75,0,PARIS 1ER ARRONDISSEMENT,Paris 1er Arrondissement,Paris 1er Arrondissement
ARM,75102,11,75,0,PARIS 2E ARRONDISSEMENT,Paris 2e Arrondissement,Paris 2e Arrondissement
ARM,75103,11,75,0,PARIS 3E ARRONDISSEMENT,Paris 3e Arrondissement,Paris 3e Arrondissement
ARM,75104,11,75,0,PARIS 4E ARRONDISSEMENT,Paris 4e Arrondissement,Paris 4e Arrondissement
ARM,75105,11,75,0,PARIS 5E ARRONDISSEMENT,Paris 5e Arrondissement,Paris 5e Arrondissement
ARM,75106,11,75,0,PARIS 6E ARRONDISSEMENT,Paris 6e Arrondissement,Paris 6e Arrondissement
ARM,75107,11,75,0,PARIS 7E ARRONDISSEMENT,Paris 7e Arrondissement,Paris 7e Arrondissement
ARM,75108,11,75,0,PARIS 8E ARRONDISSEMENT,Paris 8e Arrondissement,Paris 8e Arrondissement
ARM,75109,11,75,0,PARIS 9E ARRONDISSEMENT,Paris 9e Arrondissement,Paris 9e Arrondissement
ARM,75110,11,75,0,PARIS 10E ARRONDISSEMENT,Paris 10e Arrondissement,Paris 10e Arrondissement
ARM,75111,11,75,0,PARIS 11E ARRONDISSEMENT,Paris 11e Arrondissement,Paris 11e Arrondissement
ARM,75112,11,75,0,PARIS 12E ARRONDISSEMENT,Paris 12e Arrondissement,Paris 12e Arrondissement
ARM,75113,11,75,0,PARIS 13E ARRONDISSEMENT,Paris 13e Arrondissement,Paris 13e Arrondissement
ARM,75114,11,75,0,PARIS 14E ARRONDISSEMENT,Paris 14e Arrondissement,Paris 14e Arrondissement
ARM,75115,11,75,0,PARIS 15E ARRONDISSEMENT,Paris 15e Arrondissement,Paris 15e Arrondissement
ARM,75116,11,75,0,PARIS 16E ARRONDISSEMENT,Paris 16e Arrondissement,Paris 16e Arrondissement
ARM,75117,11,75,0,PARIS 17E ARRONDISSEMENT,Paris 17e Arrondissement,Paris 17e Arrondissement
ARM,75118,11,75,0,PARIS 18E ARRONDISSEMENT,Paris 18e Arrondissement,Paris 18e Arrondissement
ARM,75119,11,75,0,PARIS 19E ARRONDISSEMENT,Paris 19e Arrondissement,Paris 19e Arrondissement
ARM,75120,11,75,0,PARIS 20E ARRONDISSEMENT,Paris 20e Arrondissement,Paris 20e Arrondissement
COM,76001,28,76,1,ALLOUVILLE BELLEFOSSE,Allouville-Bellefosse,Allouville-Bellefosse
COM,76002,28,76,1,ALVIMARE,Alvimare,Alvimare
COMA,76003,,,1,AMBOURVILLE,Ambourville,Ambourville
COM,76004,28,76,1,AMBRUMESNIL,Ambrumesnil,Ambrumesnil
COM,76005,28,76,1,AMFREVILLE LA MI VOIE,Amfreville-la-Mi-Voie,Amfreville-la-Mi-Voie
COM,76006,28,76,1,AMFREVILLE LES CHAMPS,Amfreville-les-Champs,Amfreville-les-Champs
COM,76007,28,76,1,ANCEAUMEVILLE,Anceaumeville,Anceaumeville
COM,76008,28,76,1,ANCOURT,Ancourt,Ancourt
COM,76009,28,76,1,ANCOURTEVILLE SUR HERICOURT,Ancourteville-sur-Héricourt,Ancourteville-sur-Héricourt
COM,76010,28,76,1,ANCRETIEVILLE SAINT VICTOR,Ancretiéville-Saint-Victor,Ancretiéville-Saint-Victor
COM,76011,28,76,1,ANCRETTEVILLE SUR MER,Ancretteville-sur-Mer,Ancretteville-sur-Mer
COM,76012,28,76,1,ANGERVILLE BAILLEUL,Angerville-Bailleul,Angerville-Bailleul
COM,76013,28,76,1,ANGERVILLE LA MARTEL,Angerville-la-Martel,Angerville-la-Martel
COM,76014,28,76,1,ANGERVILLE L ORCHER,Angerville-l'Orcher,Angerville-l'Orcher
COM,76015,28,76,1,ANGIENS,Angiens,Angiens
COM,76016,28,76,1,ANGLESQUEVILLE LA BRAS LONG,Anglesqueville-la-Bras-Long,Anglesqueville-la-Bras-Long
COM,76017,28,76,1,ANGLESQUEVILLE L ESNEVAL,Anglesqueville-l'Esneval,Anglesqueville-l'Esneval
COM,76018,28,76,0,VAL DE SAANE,Val-de-Saâne,Val-de-Saâne
COM,76019,28,76,1,ANNEVILLE SUR SCIE,Anneville-sur-Scie,Anneville-sur-Scie
COM,76020,28,76,1,ANNEVILLE AMBOURVILLE,Anneville-Ambourville,Anneville-Ambourville
COM,76021,28,76,1,ANNOUVILLE VILMESNIL,Annouville-Vilmesnil,Annouville-Vilmesnil
COM,76022,28,76,1,ANQUETIERVILLE,Anquetierville,Anquetierville
COM,76023,28,76,1,ANVEVILLE,Anvéville,Anvéville
COM,76024,28,76,1,ARDOUVAL,Ardouval,Ardouval
COM,76025,28,76,1,ARGUEIL,Argueil,Argueil
COM,76026,28,76,1,ARQUES LA BATAILLE,Arques-la-Bataille,Arques-la-Bataille
COMD,76027,,,1,ASSIGNY,Assigny,Assigny
COM,76028,28,76,1,AUBEGUIMONT,Aubéguimont,Aubéguimont
COM,76029,28,76,1,AUBERMESNIL AUX ERABLES,Aubermesnil-aux-Érables,Aubermesnil-aux-Érables
COM,76030,28,76,1,AUBERMESNIL BEAUMAIS,Aubermesnil-Beaumais,Aubermesnil-Beaumais
COMD,76031,,,1,AUBERVILLE LA CAMPAGNE,Auberville-la-Campagne,Auberville-la-Campagne
COM,76032,28,76,1,AUBERVILLE LA MANUEL,Auberville-la-Manuel,Auberville-la-Manuel
COM,76033,28,76,1,AUBERVILLE LA RENAULT,Auberville-la-Renault,Auberville-la-Renault
COM,76034,28,76,0,VAL DE SCIE,Val-de-Scie,Val-de-Scie
COMD,76034,,,1,AUFFAY,Auffay,Auffay
COM,76035,28,76,1,AUMALE,Aumale,Aumale
COM,76036,28,76,1,AUPPEGARD,Auppegard,Auppegard
COMD,76037,,,1,AUQUEMESNIL,Auquemesnil,Auquemesnil
COM,76038,28,76,1,AUTHIEUX RATIEVILLE,Authieux-Ratiéville,Authieux-Ratiéville
COM,76039,28,76,4,AUTHIEUX SUR LE PORT SAINT OUEN,Authieux-sur-le-Port-Saint-Ouen,Les Authieux-sur-le-Port-Saint-Ouen
COM,76040,28,76,1,AUTIGNY,Autigny,Autigny
COM,76041,28,76,4,HAUTS DE CAUX,Hauts-de-Caux,Les Hauts-de-Caux
COMD,76041,,,1,AUTRETOT,Autretot,Autretot
COM,76042,28,76,1,AUVILLIERS,Auvilliers,Auvilliers
COM,76043,28,76,1,AUZEBOSC,Auzebosc,Auzebosc
COMD,76044,,,1,AUZOUVILLE AUBERBOSC,Auzouville-Auberbosc,Auzouville-Auberbosc
COM,76045,28,76,1,AUZOUVILLE L ESNEVAL,Auzouville-l'Esneval,Auzouville-l'Esneval
COM,76046,28,76,1,AUZOUVILLE SUR RY,Auzouville-sur-Ry,Auzouville-sur-Ry
COM,76047,28,76,1,AUZOUVILLE SUR SAANE,Auzouville-sur-Saâne,Auzouville-sur-Saâne
COM,76048,28,76,1,AVESNES EN BRAY,Avesnes-en-Bray,Avesnes-en-Bray
COM,76049,28,76,1,AVESNES EN VAL,Avesnes-en-Val,Avesnes-en-Val
COM,76050,28,76,1,AVREMESNIL,Avremesnil,Avremesnil
COM,76051,28,76,0,BACQUEVILLE EN CAUX,Bacqueville-en-Caux,Bacqueville-en-Caux
COM,76052,28,76,0,BAILLEUL NEUVILLE,Bailleul-Neuville,Bailleul-Neuville
COM,76053,28,76,0,BAILLOLET,Baillolet,Baillolet
COM,76054,28,76,0,BAILLY EN RIVIERE,Bailly-en-Rivière,Bailly-en-Rivière
COM,76055,28,76,0,BAONS LE COMTE,Baons-le-Comte,Baons-le-Comte
COM,76056,28,76,0,BARDOUVILLE,Bardouville,Bardouville
COM,76057,28,76,0,BARENTIN,Barentin,Barentin
COM,76058,28,76,0,BAROMESNIL,Baromesnil,Baromesnil
COM,76059,28,76,0,BAZINVAL,Bazinval,Bazinval
COM,76060,28,76,0,BEAUBEC LA ROSIERE,Beaubec-la-Rosière,Beaubec-la-Rosière
COM,76062,28,76,0,BEAUMONT LE HARENG,Beaumont-le-Hareng,Beaumont-le-Hareng
COM,76063,28,76,0,BEAUVAL EN CAUX,Beauval-en-Caux,Beauval-en-Caux
COM,76064,28,76,0,BEAUREPAIRE,Beaurepaire,Beaurepaire
COM,76065,28,76,0,BEAUSSAULT,Beaussault,Beaussault
COM,76066,28,76,0,BEAUTOT,Beautot,Beautot
COM,76067,28,76,0,BEAUVOIR EN LYONS,Beauvoir-en-Lyons,Beauvoir-en-Lyons
COM,76068,28,76,0,BEC DE MORTAGNE,Bec-de-Mortagne,Bec-de-Mortagne
COM,76069,28,76,0,BELBEUF,Belbeuf,Belbeuf
COM,76070,28,76,0,BELLENCOMBRE,Bellencombre,Bellencombre
COM,76071,28,76,0,BELLENGREVILLE,Bellengreville,Bellengreville
